filnavn,sti,aar,avsender,uid,kilde_type,kilde_fil,kilde_uri,antall_tegn,antall_ord
2023_person-som-ikke-har-oppgitt-navn-392793_319ca3b0-a2f0-480a-86e1-43cc2f76403e.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-392793_319ca3b0-a2f0-480a-86e1-43cc2f76403e.txt,2023,Person som ikke har oppgitt navn (392793),319ca3b0-a2f0-480a-86e1-43cc2f76403e,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000153_sha256_42f7e93eeecee1e623666357ee7ae262376dad3680a1b0329f5fbd491a35bae6.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=319ca3b0-a2f0-480a-86e1-43cc2f76403e,1013,164
2023_person-som-ikke-har-oppgitt-navn-394329_deb85671-b7bc-477b-9e70-8a61dab9bd31.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-394329_deb85671-b7bc-477b-9e70-8a61dab9bd31.txt,2023,Person som ikke har oppgitt navn (394329),deb85671-b7bc-477b-9e70-8a61dab9bd31,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000157_sha256_9336da23779163bc81f4e40bd5067b625dd321e1dc026c8ae51b54add49dbbe7.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=deb85671-b7bc-477b-9e70-8a61dab9bd31,958,150
2023_person-som-ikke-har-oppgitt-navn-397304_932fa693-0230-4601-bf8f-0f6adaca4659.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-397304_932fa693-0230-4601-bf8f-0f6adaca4659.txt,2023,Person som ikke har oppgitt navn (397304),932fa693-0230-4601-bf8f-0f6adaca4659,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000155_sha256_284c158ecc51e643dfc500c9f5b0f060213047f82f2d483366431668e7acf285.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=932fa693-0230-4601-bf8f-0f6adaca4659,1418,233
2023_person-som-ikke-har-oppgitt-navn-405359_85f8f59d-d038-49d0-854f-89530ecc36eb.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-405359_85f8f59d-d038-49d0-854f-89530ecc36eb.txt,2023,Person som ikke har oppgitt navn (405359),85f8f59d-d038-49d0-854f-89530ecc36eb,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000155_sha256_c64805b4b65a303a7a3dc0b1800626dd04ffe8747e357464ad25037a365977a2.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=85f8f59d-d038-49d0-854f-89530ecc36eb,947,138
2023_person-som-ikke-har-oppgitt-navn-407283_7c86e517-5f5e-4622-ac7d-19b5781ac3d9.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-407283_7c86e517-5f5e-4622-ac7d-19b5781ac3d9.txt,2023,Person som ikke har oppgitt navn (407283),7c86e517-5f5e-4622-ac7d-19b5781ac3d9,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000154_sha256_131e27a769b35db9dc45981eae4678253c09be5e3bd27b61aff764f4f3c5600f.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=7c86e517-5f5e-4622-ac7d-19b5781ac3d9,2717,416
2023_person-som-ikke-har-oppgitt-navn-474440_72edcb39-26ab-4ce3-a566-6d2f640e5ad5.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-474440_72edcb39-26ab-4ce3-a566-6d2f640e5ad5.txt,2023,Person som ikke har oppgitt navn (474440),72edcb39-26ab-4ce3-a566-6d2f640e5ad5,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000153_sha256_7101fcfe9a146f8a88c7f0ece0948822196c566708610f540ddd49440efe5648.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=72edcb39-26ab-4ce3-a566-6d2f640e5ad5,296,42
2023_person-som-ikke-har-oppgitt-navn-510835_a2756a48-8f95-46da-a47a-56d95c3cb7d9.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-510835_a2756a48-8f95-46da-a47a-56d95c3cb7d9.txt,2023,Person som ikke har oppgitt navn (510835),a2756a48-8f95-46da-a47a-56d95c3cb7d9,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000156_sha256_152968ac624ab398f70781bd2c2cb679d4e49ab262a1874e407661ec8ce53746.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=a2756a48-8f95-46da-a47a-56d95c3cb7d9,1140,180
2023_person-som-ikke-har-oppgitt-navn-596936_7819d92b-3ee2-45d6-a20b-a74850b20a44.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-596936_7819d92b-3ee2-45d6-a20b-a74850b20a44.txt,2023,Person som ikke har oppgitt navn (596936),7819d92b-3ee2-45d6-a20b-a74850b20a44,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000154_sha256_6d02ce814fefea79a60d17bb99b920375e2239b175599e47a441ce1acf973843.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=7819d92b-3ee2-45d6-a20b-a74850b20a44,185,30
2023_person-som-ikke-har-oppgitt-navn-675820_b8d8a803-cfc4-4092-9738-79090db3edc0.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-675820_b8d8a803-cfc4-4092-9738-79090db3edc0.txt,2023,Person som ikke har oppgitt navn (675820),b8d8a803-cfc4-4092-9738-79090db3edc0,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000157_sha256_42ab093178ac0954db94e53d3cd0d26ab3d0eb3c4c19261d6d4b06ad4bf3f9de.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=b8d8a803-cfc4-4092-9738-79090db3edc0,5043,800
2023_person-som-ikke-har-oppgitt-navn-936190_c6ef9996-20d6-46b0-a7bc-d9c22d09308d.txt,høringer/fra-2022/2023_person-som-ikke-har-oppgitt-navn-936190_c6ef9996-20d6-46b0-a7bc-d9c22d09308d.txt,2023,Person som ikke har oppgitt navn (936190),c6ef9996-20d6-46b0-a7bc-d9c22d09308d,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000160_sha256_e53ddac15a6c7c7a076000604590a8e45a477e080becc9d1c157782893260e48.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=c6ef9996-20d6-46b0-a7bc-d9c22d09308d,129,20
2023_petter-bjerksund-og-guttorm-schjelderup-professorer-ved-nhh_no-uid_27c0cdfe43.txt,høringer/fra-2022/2023_petter-bjerksund-og-guttorm-schjelderup-professorer-ved-nhh_no-uid_27c0cdfe43.txt,2023,"Petter Bjerksund og Guttorm Schjelderup, professorer ved NHH",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000161_sha256_8425f23df24e4002d7098e71eb03d5d451dd4de7b1a4f704ee8be86ca81e1ff7.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=7aa91763-cf73-49ed-a028-6143282396c5,7120,1054
2023_pioner-holding-as_a910aa3d-4e3c-46f4-8172-d35896822588.txt,høringer/fra-2022/2023_pioner-holding-as_a910aa3d-4e3c-46f4-8172-d35896822588.txt,2023,Pionér Holding AS,a910aa3d-4e3c-46f4-8172-d35896822588,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000159_sha256_63b1fbe708cc7eec0478a0c1de131ee61dbbb134a2c2900c0d19d99518b1d412.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=a910aa3d-4e3c-46f4-8172-d35896822588,213,32
2023_pkom-as_75c6490b-9746-4500-a831-7e68c2e37ed9.txt,høringer/fra-2022/2023_pkom-as_75c6490b-9746-4500-a831-7e68c2e37ed9.txt,2023,PKOM AS,75c6490b-9746-4500-a831-7e68c2e37ed9,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000158_sha256_695067e99814d794d509560419cf3a5142819d6fcdcff62335c77ac33455c8b0.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=75c6490b-9746-4500-a831-7e68c2e37ed9,2559,362
2023_polarplast-as_no-uid_5d9b9e9d15.txt,høringer/fra-2022/2023_polarplast-as_no-uid_5d9b9e9d15.txt,2023,Polarplast as,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000161_sha256_deb8afe661cd34ceb0ce12e22dd73a46b9d7e86b0730206631e96deb50691c80.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=8a3f5672-cddc-4c8d-9a75-ad88d7b7125b,17616,2718
2023_politiske-posisjonen-i-saltdal-kommune_8b28f7ae-fb73-40fa-b19e-2749a5e2aed6.txt,høringer/fra-2022/2023_politiske-posisjonen-i-saltdal-kommune_8b28f7ae-fb73-40fa-b19e-2749a5e2aed6.txt,2023,Politiske posisjonen i Saltdal kommune,8b28f7ae-fb73-40fa-b19e-2749a5e2aed6,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000159_sha256_3ea1b2905c8c50c30a7fad9735f8fae2712118307a2a91c48946c2aa519c31f9.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=8b28f7ae-fb73-40fa-b19e-2749a5e2aed6,3666,601
2023_rdy-kommune_7ba8f159-7430-423d-9831-b1b9c95cafc6.txt,høringer/fra-2022/2023_rdy-kommune_7ba8f159-7430-423d-9831-b1b9c95cafc6.txt,2023,Rødøy kommune,7ba8f159-7430-423d-9831-b1b9c95cafc6,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000164_sha256_a4de678dc5c0c5123e74e9f66dc68a6eecbdcb75b696249cfd7b760681839b94.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=7ba8f159-7430-423d-9831-b1b9c95cafc6,2855,415
2023_regelradet_no-uid_8a0a5923de.txt,høringer/fra-2022/2023_regelradet_no-uid_8a0a5923de.txt,2023,Regelrådet,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000162_sha256_9a338c440880353a8bbc6974960046bbb660123682ddf8e57208759754b64b43.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=b607a1ff-8ec9-4e7c-8938-068b9d5b6f82,13409,1862
2023_rland-kommune_b6e5d85d-fd74-432e-b468-d14d8c920ce2.txt,høringer/fra-2022/2023_rland-kommune_b6e5d85d-fd74-432e-b468-d14d8c920ce2.txt,2023,Ørland kommune,b6e5d85d-fd74-432e-b468-d14d8c920ce2,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000213_sha256_5d79e7507ec156237b1d980e995090f3ffed75fb4ab00eda2a365799d0d491b7.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=b6e5d85d-fd74-432e-b468-d14d8c920ce2,679,96
2023_robert-nss_9831966f-108a-4e44-b623-7ff23c4c028e.txt,høringer/fra-2022/2023_robert-nss_9831966f-108a-4e44-b623-7ff23c4c028e.txt,2023,Robert Næss,9831966f-108a-4e44-b623-7ff23c4c028e,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000160_sha256_f9c8e1cf8de61460205ab60416995d956314244868c6cb405de79641db5641fb.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=9831966f-108a-4e44-b623-7ff23c4c028e,2751,428
2023_rogaland-fylkeskommune_dc86f194-e7d9-48f5-b369-ff5cc2dd3fc6.txt,høringer/fra-2022/2023_rogaland-fylkeskommune_dc86f194-e7d9-48f5-b369-ff5cc2dd3fc6.txt,2023,Rogaland fylkeskommune,dc86f194-e7d9-48f5-b369-ff5cc2dd3fc6,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000163_sha256_acc8332519cd02ec59017c0832ead310dc79e2dafa415c550586d4935494e9a4.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=dc86f194-e7d9-48f5-b369-ff5cc2dd3fc6,5306,828
2023_roger-selset_63ad6fad-fe4f-49cc-9928-1b8fa67aac1d.txt,høringer/fra-2022/2023_roger-selset_63ad6fad-fe4f-49cc-9928-1b8fa67aac1d.txt,2023,Roger Selset,63ad6fad-fe4f-49cc-9928-1b8fa67aac1d,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000158_sha256_bee748ad4055835f95ce9eb20827e4732e8a990cbf2ba951ecd0b58de6cae106.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=63ad6fad-fe4f-49cc-9928-1b8fa67aac1d,3701,574
2023_rostein-as_no-uid_e15a77604d.txt,høringer/fra-2022/2023_rostein-as_no-uid_e15a77604d.txt,2023,Rostein AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000141_sha256_323320d52ae89ee308815eaf0e33dc9faf8388497da6b7c1ff6516d03d70991e.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=105f5f60-b484-42fc-bf98-ba36daf7dac4,8740,1401
2023_salaks-as_no-uid_ab2cb4ec83.txt,høringer/fra-2022/2023_salaks-as_no-uid_ab2cb4ec83.txt,2023,Salaks AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000167_sha256_4bae0a1cde9cb0576f5e2ac2458f30f89cf09490f9354c946e26acaedbfc74be.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=6885c163-5307-4f6c-b565-5adafbcddde8,6149,905
2023_salangen-kommune_417f0bd4-6818-483a-aaa6-dc0b361e768a.txt,høringer/fra-2022/2023_salangen-kommune_417f0bd4-6818-483a-aaa6-dc0b361e768a.txt,2023,Salangen kommune,417f0bd4-6818-483a-aaa6-dc0b361e768a,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000165_sha256_d042f27df9fc13bc78753becc0be14006e7194cda7753a28d8fb1409666af1c2.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=417f0bd4-6818-483a-aaa6-dc0b361e768a,2357,337
2023_salmar-aker-ocean-as_no-uid_a9f324b452.txt,høringer/fra-2022/2023_salmar-aker-ocean-as_no-uid_a9f324b452.txt,2023,SalMar Aker Ocean AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000168_sha256_f558c7f3dd9205148e608e86cff8918d0d13dcd71f9d347f21de1fdc7b791a8a.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=cd12dadb-f09f-4ccf-837d-219dcbb702fb,56425,8114
2023_salmar-asa_no-uid_66a43fa7ee.txt,høringer/fra-2022/2023_salmar-asa_no-uid_66a43fa7ee.txt,2023,SalMar ASA,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000169_sha256_b11988becd6cda2539850a86d9b4db3b830572d555cea51c8df9feec1e109916.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=d29a3f9a-f10b-46e8-87c5-99ec65d6ec39,60781,8927
2023_salmon-group-as_no-uid_458ba4a034.txt,høringer/fra-2022/2023_salmon-group-as_no-uid_458ba4a034.txt,2023,Salmon Group AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000165_sha256_0666c8f128e2f55776e598f9d536554470125e2153a7c48f5f0164de3e66e95e.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=069176fb-c71a-443c-b95f-d6e14b2ccd72,32289,4963
2023_salmoncamera_3e64e3ee-a3ca-4351-8f59-44df524118f3.txt,høringer/fra-2022/2023_salmoncamera_3e64e3ee-a3ca-4351-8f59-44df524118f3.txt,2023,SalmonCamera,3e64e3ee-a3ca-4351-8f59-44df524118f3,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000163_sha256_2e947a7fa7d273711f8dd36bb24f3eb128bc6dd55394ae0d9aff1e5546fef0c8.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=3e64e3ee-a3ca-4351-8f59-44df524118f3,2253,321
2023_salmoncamera_no-uid_02c7591b02.txt,høringer/fra-2022/2023_salmoncamera_no-uid_02c7591b02.txt,2023,SalmonCamera,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000166_sha256_aabf4284ba22b1507bcf4d177e6de873a24ba838d61fd5db0577c5e5b161ccbe.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=1f7444a5-c876-4bb2-b6af-ca997b81a5d4,11272,1769
2023_salmosea-as_fa37d7fc-690c-4b26-b10f-cbf1bba35206.txt,høringer/fra-2022/2023_salmosea-as_fa37d7fc-690c-4b26-b10f-cbf1bba35206.txt,2023,SalmoSea AS,fa37d7fc-690c-4b26-b10f-cbf1bba35206,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000166_sha256_b25248ece012d0569320bfc967d3bd6d1b26e40c34a45c1e27576e81be7e1c08.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=fa37d7fc-690c-4b26-b10f-cbf1bba35206,33234,5036
2023_salten-aqua-as_06509e97-0327-4fa3-81bd-5ca185abca23.txt,høringer/fra-2022/2023_salten-aqua-as_06509e97-0327-4fa3-81bd-5ca185abca23.txt,2023,Salten Aqua AS,06509e97-0327-4fa3-81bd-5ca185abca23,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000164_sha256_a4abd66e18ce0de964fd5d122fb2840ae06d0e5e288da619fa1aee0e9cf4c7d4.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=06509e97-0327-4fa3-81bd-5ca185abca23,736,96
2023_salvesen-thams-as_0b68ec12-3f4b-4cf0-8e8b-d65616106b2d.txt,høringer/fra-2022/2023_salvesen-thams-as_0b68ec12-3f4b-4cf0-8e8b-d65616106b2d.txt,2023,Salvesen & Thams AS,0b68ec12-3f4b-4cf0-8e8b-d65616106b2d,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000171_sha256_17ece5dfd68caaaef71ff7816fa20602e8fc701dff2085799f9650d137926275.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=0b68ec12-3f4b-4cf0-8e8b-d65616106b2d,9720,1478
2023_samba-marin-as_no-uid_beb36a3b89.txt,høringer/fra-2022/2023_samba-marin-as_no-uid_beb36a3b89.txt,2023,Samba Marin AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000171_sha256_8f76efa3a02943979884918111465dafce2fae5af33f6dddeaf29882aa42b8ce.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=b821711c-7eee-4b43-aeb8-dc7498fd16e5,11554,1725
2023_samdriften-northern-lights-salmon-as-og-srrollnesfisk-as_no-uid_25cd2917a2.txt,høringer/fra-2022/2023_samdriften-northern-lights-salmon-as-og-srrollnesfisk-as_no-uid_25cd2917a2.txt,2023,Samdriften Northern Lights Salmon AS og Sørrollnesfisk AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000167_sha256_91accd326901011f52bd1063f4c9b18b7b7ad2e89872e70964a3c34d024d1b5c.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=12ba876a-e855-4ec6-97d8-78bef0825f5f,4025,619
2023_sandnes-kommune_6a5151cb-26f7-48aa-8512-bab5e3485673.txt,høringer/fra-2022/2023_sandnes-kommune_6a5151cb-26f7-48aa-8512-bab5e3485673.txt,2023,Sandnes kommune,6a5151cb-26f7-48aa-8512-bab5e3485673,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000172_sha256_89abb3d1785b33d64c02f0cd3873fb5b278337f2ec414cc4ae81d0583571d5cb.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=6a5151cb-26f7-48aa-8512-bab5e3485673,832,119
2023_sands-eiendom_no-uid_63230cfc66.txt,høringer/fra-2022/2023_sands-eiendom_no-uid_63230cfc66.txt,2023,Sands eiendom,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000162_sha256_6b49633a811bbf7d14bff3ab57ee0d072f8e0778239b86fd7d35dc629357c4eb.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=08128d68-4990-4971-a343-99b89410f555,1594,250
2023_scaleaq_no-uid_9c232f6edf.txt,høringer/fra-2022/2023_scaleaq_no-uid_9c232f6edf.txt,2023,ScaleAQ,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000169_sha256_5750d75dd595baefdbc2e93831dee30d303744ab4d705089b93594761971c02c.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=19b86f6e-90cc-4337-8ce3-aff36c6f9175,3793,544
2023_seaweed-norway-as_no-uid_96118a44a6.txt,høringer/fra-2022/2023_seaweed-norway-as_no-uid_96118a44a6.txt,2023,Seaweed Norway AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000168_sha256_a2de6d7ab64c0305874fe9f582916ca590ba3c3cedf23ef30eae97b22a31b66b.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=15f2efc1-e0ff-4928-8010-426ec1e90c6c,48729,7532
2023_selstad_no-uid_77b71e35be.txt,høringer/fra-2022/2023_selstad_no-uid_77b71e35be.txt,2023,Selstad,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000170_sha256_5e556b3954d66a2b2a16fa6356658789fbe9534dd81d0642cfb03bc8a142838f.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=b1553ee4-c959-47b6-b981-ae2c816764d4,18885,2752
2023_senja-frp_6c716dbf-5313-4efa-bc1f-7cfc79033caa.txt,høringer/fra-2022/2023_senja-frp_6c716dbf-5313-4efa-bc1f-7cfc79033caa.txt,2023,Senja FrP,6c716dbf-5313-4efa-bc1f-7cfc79033caa,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000173_sha256_9d1b9ad951780e59f9eae578a4f81dcde6bf2a61dd49c34fa516f7fb28037b27.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=6c716dbf-5313-4efa-bc1f-7cfc79033caa,7588,1172
2023_senja-kommune-pdf-161kb_no-uid_ed5992ab65.txt,høringer/fra-2022/2023_senja-kommune-pdf-161kb_no-uid_ed5992ab65.txt,2023,"Senja kommune (PDF, 161KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000170_sha256_461932c14ea5f765c3bccd3404887dbe2a90fb8bc3b9f4b905203a8b88421fdb.pdf,https://www.regjeringen.no/contentassets/456ce38960ac44e4a3af04b3438d252a/senja-kommune.pdf?uid=Senja_kommune,33689,5108
